file_id,segment_id,start,end,type,duration,changepoint_timestamp,msg,emotion,comments,summary
AUGMENT53,AUGMENT53_0019,53,90,text,38,-1,"Of course, I still want to try it out.",neutral,,The conversation is about two friends discussing a new restaurant and potentially inviting one's ex-girlfriend.
AUGMENT54,AUGMENT54_0001,54,118,text,65,-1,"Hey, did you catch the new episode of Game of Thrones last night?",anticipation,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0002,54,105,text,52,-1,"No, I haven't watched it yet. I'm still on Season 1.",neutral,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0003,54,104,text,51,119,What?! You're only on season 1? You're missing out!,joy,There is a shift in the speaker's tone from neutral to joyous. The conversation moves from being about the TV show to the friend's surprise that the other friend has only watched one season of the show.,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0004,54,86,text,33,-1,"Haha, well don't spoil it for me!",neutral,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0005,54,112,text,59,-1,"Okay, I won't give anything away. But you're gonna love it!",joy,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0006,54,146,text,93,265,"I'm excited! So, have you heard about the new restaurant that just opened up down the street?",anticipation,There is a shift in the topic of the conversation from TV shows to food. The man brings up a new restaurant and there is a shift in tone as the friends become interested in trying it out.,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0007,54,100,text,47,-1,"No, I haven't. What kind of food do they serve?",neutral,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0008,54,142,text,89,-1,"It's a Thai restaurant! I love Thai food, so I'm really looking forward to trying it out.",joy,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0009,54,133,text,80,-1,"Oh, I'm not really a fan of Thai food. But I'm always down to try something new.",neutral,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0010,54,113,text,60,-1,"Trust me, you'll love it! The Pad Thai is out of this world.",joy,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0011,54,119,text,66,-1,"Okay, I'll take your word for it. Have you made a reservation yet?",neutral,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0012,54,105,text,52,706,"No, not yet. Do you want to go with me this weekend?",anticipation,There is a shift in topic from food to making plans to go to the restaurant. The man invites the woman to go with him to the restaurant and there is an increase in anticipation and excitement.,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0013,54,98,text,45,-1,I would love to! What day works best for you?,joy,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0014,54,79,text,26,-1,How about Saturday at 7pm?,anticipation,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0015,54,84,text,31,-1,Perfect! I'll mark my calendar.,joy,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0016,54,104,text,51,-1,Sounds good! I can't wait to try the food with you.,joy,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0017,54,109,text,56,-1,Me too! It's always fun trying new restaurants with you.,joy,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0018,54,122,text,69,-1,"Yeah, we always have a great time. Oh, I almost forgot to tell you...",neutral,,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT54,AUGMENT54_0019,54,70,text,17,1043,What? What is it?,anticipation,There is a shift in tone from neutral to anticipation when the man tells the woman about his promotion at work. ,"The conversation is about two friends discussing TV shows, food, and making plans to go to a new restaurant."
AUGMENT55,AUGMENT55_0001,55,80,text,26,-1,"Hey, how was your weekend?",neutral,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0002,55,99,text,45,-1,It was good! I went hiking with some friends.,joy,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0003,55,95,text,41,-1,That sounds fun! Did you go anywhere new?,anticipation,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0004,55,101,text,47,-1,"Yeah, we went to a new trail. It was beautiful.",joy,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0005,55,114,text,60,167,"Oh, I love exploring new hikes! Can you send me the details?",anticipation,There is a shift in the topic of the conversation. The man and woman move from talking about the man's weekend to discussing the specifics of one of his hikes. This is a significant changepoint because it narrows the focus of the conversation.,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0006,55,97,text,43,-1,Sure thing! I'll send them to you in a bit.,trust,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0007,55,69,text,15,-1,Thanks so much!,gratitude,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0008,55,119,text,65,-1,"No problem at all. Hey, did you hear back from the job interview?",anticipation,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0009,55,99,text,45,358,"Actually, yeah. They offered me the position!",joy,"There is a shift in the energy and outcome of the conversation. The woman receives news that she got a job, leading to joy and excitement. This is a significant changepoint because it changes the entire direction and mood of the conversation.",The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0010,55,91,text,37,-1,That's amazing news! Congratulations!,joy,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0011,55,101,text,47,-1,Thank you so much! I'm really excited about it.,joy,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0012,55,72,text,18,-1,When do you start?,anticipation,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0013,55,80,text,26,-1,Next Monday. I can't wait!,joy,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0014,55,101,text,47,541,That's soon! Have you started preparing for it?,anticipation,There is a shift in the topic of the conversation. The man starts asking the woman about her job and if she has started preparing for it. This is a significant changepoint because it introduces a new topic that will continue throughout the rest of the conversation. ,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0015,55,126,text,72,-1,"Yeah, I've already been going over some training materials they sent me.",neutral,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0016,55,90,text,36,-1,Good call. You're going to do great!,trust,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0017,55,77,text,23,-1,Thanks for the support!,gratitude,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0018,55,98,text,44,-1,Of course. Let me know if you need anything.,trust,,The conversation is about two friends talking about their weekend and job news.
AUGMENT55,AUGMENT55_0019,55,76,text,22,-1,"Will do, thanks again!",gratitude,,The conversation is about two friends talking about their weekend and job news.
AUGMENT56,AUGMENT56_0001,56,115,text,60,-1,"Hey, did you see the news today about the new COVID variant?",anticipation,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0002,56,86,text,31,-1,"Yeah, I did. It's really scary.",fear,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0003,56,117,text,62,-1,"I know, I'm worried about how it's going to affect everything.",fear,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0004,56,116,text,61,-1,Me too. I'm already nervous about traveling for the holidays.,fear,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0005,56,101,text,46,-1,"That's true, I hadn't even thought about that.",neutral,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0006,56,109,text,54,265,"Yeah, and it's not just the holidays. What about work?",neutral,"There is a shift in topic from holiday travels to work, which may affect the conversation's outcome and goals. This shift is significant because it introduces a new area of concern.",The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0007,56,131,text,76,-1,I hadn't thought about that either. I guess we'll just have to wait and see.,neutral,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0008,56,116,text,61,397,"Yeah, I'm trying to stay positive but it's hard not to worry.",fear,"There is a shift in the speaker's tone, as the man expresses his difficulty in staying positive, which may affect the conversation's emotions and flow. This shift is significant because it introduces a negative emotion and changes the tone of the conversation.",The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0009,56,122,text,67,459,I get that. Maybe we can find some resources online to help us out.,anticipation,"There is a shift in the topic as the woman suggests finding resources online. This may affect the conversation's outcome and goals, as it introduces a potential solution to the problem.",The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0010,56,102,text,47,-1,That's a good idea. I'll start looking into it.,neutral,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0011,56,88,text,33,-1,"Great, let me know what you find.",neutral,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0012,56,130,text,75,609,"Will do. Thanks for talking this out with me, I was feeling really anxious.",gratitude,"There is a shift in the speaker's emotion, as the man expresses gratitude for the woman's support, which may affect the conversation's flow and strengthen their relationship. This shift is significant because it introduces a positive emotion and changes the tone of the conversation.",The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0013,56,74,text,19,-1,"Of course, anytime.",trust,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0014,56,99,text,44,-1,"Speaking of which, how's your new job going?",neutral,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0015,56,90,text,35,-1,"It's going well, thanks for asking.",joy,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0016,56,107,text,52,-1,That's great to hear! How's your boss and coworkers?,neutral,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0017,56,119,text,64,-1,"They're all really nice, I feel like I'm fitting in pretty well.",joy,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0018,56,85,text,30,-1,"Awesome, I'm so happy for you.",joy,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT56,AUGMENT56_0019,56,129,text,74,-1,"Thank you, it was definitely a change but I'm glad I took the opportunity.",gratitude,,The conversation is about two people discussing their concerns regarding the new COVID variant and how it may affect their holiday travels and work.
AUGMENT57,AUGMENT57_0001,57,107,text,51,-1,"Hey, what do you think about the upcoming semester?",neutral,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0002,57,100,text,44,-1,I am excited to see what classes I get into.,joy,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0003,57,97,text,41,97,"Same, but I'm nervous about the workload.",fear,There is a shift in the speaker's emotion as the tone changes from excitement to fear. This is a significant changepoint because it shows a change in mindset and attitude towards the upcoming semester.,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0004,57,83,text,27,-1,"Don't worry, we'll be fine.",trust,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0005,57,129,text,73,167,"Speaking of classes, have you heard about Professor Smith's new policies?",neutral,There is a shift in the topic of conversation as the speaker brings up a new policy implemented by their professor. This is a significant changepoint because it introduces a new topic that could potentially affect their performance in class.,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0006,57,74,text,18,-1,"No, what are they?",anticipation,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0007,57,120,text,64,260,"Apparently, he's implementing stricter guidelines for late work.",anger,There is a shift in the speaker's emotion as the tone changes from neutral to anger. This is a significant changepoint because it shows the speaker's frustration towards the new policy.,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0008,57,136,text,80,325,"That's not fair, what about students who have legitimate excuses for being late?",disgust,There is a shift in the speaker's emotion as the tone changes from anger to disgust. This is a significant changepoint because it shows the speaker's strong disapproval towards the new policy.,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0009,57,88,text,32,-1,"I know, it's pretty frustrating.",sadness,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0010,57,103,text,47,439,We should talk to the department head about it.,trust,There is a shift in the speaker's emotion as the tone changes from neutral to trust. This is a significant changepoint because it shows the speaker's willingness to work together to address the issue.,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0011,57,90,text,34,487,I don't want to cause any trouble.,fear,There is a shift in the speaker's emotion as the tone changes from trust to fear. This is a significant changepoint because it shows the speaker's hesitation towards taking action.,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0012,57,131,text,75,-1,"It's not causing trouble, it's advocating for ourselves and other students.",joy,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0013,57,87,text,31,-1,"You're right, okay let's do it.",neutral,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0014,57,136,text,80,-1,"Great, we can prepare a list of potential issues and bring it up in the meeting.",anticipation,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0015,57,146,text,90,-1,"Yes, and we can also suggest solutions that would benefit both students and the professor.",joy,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0016,57,121,text,65,802,Exactly. This could be a positive changepoint for the department.,surprise,There is a shift in the speaker's emotion as the tone changes from anticipation to surprise. This is a significant changepoint because it shows the speaker's unexpected positive outlook towards the situation.,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0017,57,109,text,53,-1,For sure. I feel much better now that we have a plan.,joy,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0018,57,94,text,38,-1,Me too. Let's get started on the list.,joy,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT57,AUGMENT57_0019,57,79,text,23,-1,"Okay, talk to you soon.",neutral,,The conversation is about two students discussing their upcoming semester and a new policy implemented by their professor.
AUGMENT58,AUGMENT58_0001,58,97,text,40,-1,"Hey, did you see any good movies lately?",neutral,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0002,58,111,text,54,-1,"Actually yes, I watched ""Parasite"" and it was amazing!",joy,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0003,58,96,text,39,-1,"Oh yeah, I heard great things about it.",anticipation,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0004,58,112,text,55,-1,"It's definitely worth watching, the story is so unique.",joy,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0005,58,126,text,69,196,"I'll have to check it out. So, have you made any new friends at work?",neutral,"There is a shift in the topic of the conversation. The girl asks about the man's work friends, leading to a discussion about new collaborations and opportunities.",The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0006,58,168,text,111,-1,"Yeah actually, there's this guy named Alex who started working there recently and we've hit it off pretty well.",joy,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0007,58,96,text,39,-1,That's great! Is he in your department?,neutral,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0008,58,126,text,69,-1,"No, he works in marketing, but we've been collaborating on a project.",neutral,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0009,58,116,text,59,-1,"Oh cool, that could lead to some interesting opportunities.",anticipation,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0010,58,71,text,14,-1,"Yeah, exactly.",neutral,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0011,58,113,text,56,-1,"Speaking of work, do you have any plans for the weekend?",neutral,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0012,58,145,text,88,-1,"Not really, just planning on relaxing and maybe catching up on some work. How about you?",neutral,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0013,58,107,text,50,717,I'm actually going out of town for a family event.,anticipation,"There is a shift in the topic of the conversation. The girl mentions a family event she will be attending, which leads to a discussion of congratulating her cousin and wishing her a safe trip.",The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0014,58,97,text,40,-1,"Oh, that sounds fun. What kind of event?",curiosity,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0015,58,98,text,41,-1,It's my cousin's graduation from college.,joy,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0016,58,74,text,17,-1,Congrats to them!,joy,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0017,58,84,text,27,-1,"Thanks, I'll let them know.",neutral,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0018,58,74,text,17,-1,Have a safe trip!,trust,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT58,AUGMENT58_0019,58,84,text,27,-1,"Thank you, I appreciate it.",gratitude,,The conversation is about two friends discussing recent movies they watched and their work-related experiences.
AUGMENT60,AUGMENT60_0001,60,91,text,32,-1,"Hey, what are you up to tonight?",neutral,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0002,60,107,text,48,-1,"Not much, just planning on watching some movies.",anticipation,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0003,60,91,text,32,-1,"Sounds fun, any recommendations?",joy,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0004,60,101,text,42,115,I was thinking of watching a horror movie.,fear,"There is a shift in the movie choice from something light-hearted to horror, which creates fear in the other person and leads to a change in the plan.","The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0005,60,123,text,64,-1,"Horror movies are too scary for me, can we watch something else?",fear,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0006,60,93,text,34,-1,"Sure, how about a romantic comedy?",joy,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0007,60,79,text,20,-1,That sounds perfect.,joy,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0008,60,102,text,43,-1,"Great, do you want me to bring some snacks?",anticipation,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0009,60,138,text,79,323,"Actually, can we postpone it? I just got a call from the hospital about my dad.",fear,The conversation takes a serious turn due to the emergency call from the hospital. The other person shows concern and offers help.,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0010,60,100,text,41,-1,"Oh no, what happened? Is everything okay?",fear,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0011,60,150,text,91,-1,He had a heart attack and is in critical condition. I need to go to the hospital right now.,fear,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0012,60,124,text,65,537,"Oh my god, I'm so sorry. Please let me know if you need anything.",sadness,"The emergency is confirmed as serious, and the other person expresses sadness and sympathy.","The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0013,60,109,text,50,-1,"Thank you, I appreciate it. I'll update you later.",trust,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0014,60,80,text,21,-1,"Of course, take care.",trust,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0015,60,71,text,12,-1,"Thanks, bye.",neutral,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0016,60,63,text,4,-1,Bye.,neutral,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0017,60,91,text,32,-1,"Hey, my dad is doing better now.",joy,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0018,60,104,text,45,-1,That's great news! I'm so happy to hear that.,joy,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT60,AUGMENT60_0019,60,94,text,35,-1,"Thank you, it was a scary few days.",fear,,"The conversation is about two friends planning to watch a movie, but it gets cancelled due to one person's family emergency. They end on a positive note, planning something fun for the future."
AUGMENT59,AUGMENT59_0001,59,84,text,26,-1,"Hey, how's your day going?",neutral,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0002,59,113,text,55,-1,"It's going okay, just feeling a bit stressed with work.",anxiety,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0003,59,125,text,67,-1,"Yeah, I know how that feels. Have you been able to take any breaks?",compassion,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0004,59,98,text,40,-1,"Not really, I don't want to fall behind.",determination,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0005,59,154,text,96,192,"I understand, but taking breaks can actually increase productivity. Maybe you should try it out.",persuasion,There is a shift in the conversation as the speaker attempts to persuade the listener to take breaks to increase productivity. This could potentially change the outcome of the listener's workday and affect their emotions positively.,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0006,59,113,text,55,289,"Hmm, yeah, maybe you're right. I'll try that out today.",surprise,The listener expresses surprise and agrees to try taking breaks. This is a significant changepoint because it signifies a shift in the listener's behavior and potential improvement in their work stress and emotions.,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0007,59,149,text,91,345,"Let me know how it goes! Also, have you heard about the new restaurant that just opened up?",joy,"The speaker changes the topic to a new sushi restaurant opening up, introducing a lighthearted element to the conversation and potentially changing the mood positively.","The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0008,59,105,text,47,-1,"No, I haven't. What type of food do they serve?",curiosity,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0009,59,110,text,52,-1,It's a sushi place! I heard their rolls are amazing.,anticipation,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0010,59,117,text,59,538,"Oh, I love sushi! We should definitely try it out sometime.",enthusiasm,"The listener expresses enthusiasm about trying the new restaurant with the speaker, further lightening the mood.","The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0011,59,102,text,44,598,That would be great! How about this weekend?,anticipation,"The speaker suggests meeting up this weekend to try the restaurant, potentially affecting the outcome of their plans and emotions positively.","The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0012,59,112,text,54,643,"Actually, I can't this weekend. I'm going out of town.",regret,"The listener expresses regret about not being able to meet up this weekend, potentially affecting the outcome of their plans and emotions negatively.","The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0013,59,113,text,55,-1,"Aw, that's too bad. Maybe we can plan for another time.",optimism,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0014,59,93,text,35,-1,Definitely! How about next weekend?,anticipation,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0015,59,108,text,50,790,Sounds good to me. I'll make a reservation for us.,gratitude,"The speaker offers to make a reservation for the following weekend, potentially affecting the outcome of their plans and emotions positively.","The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0016,59,78,text,20,841,"Awesome, can't wait!",excitement,"The listener expresses excitement about the plans, potentially affecting their emotions positively.","The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0017,59,85,text,27,-1,"Alright, talk to you later!",amicability,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0018,59,62,text,4,-1,Bye!,amicability,,"The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT59,AUGMENT59_0019,59,125,text,67,895,"*CP* Wait, did I just hear sirens outside your place? Are you okay?",fear,"The speaker hears sirens outside the listener's place and expresses fear, potentially affecting the mood and outcome significantly.","The conversation is about two friends discussing work stress, taking breaks, and making plans to try a new sushi restaurant."
AUGMENT61,AUGMENT61_0001,61,126,text,66,-1,"Hey, have you heard  about the new restaurant that just opened up?",anticipation,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
AUGMENT61,AUGMENT61_0002,61,91,text,31,-1,"No, I haven't. What's the name?",neutral,,The conversation is about two friends discussing a new restaurant but then shift to talking about the recent increase in COVID cases in their area and deciding to postpone their plans for dinner.
